x,y,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz,timestamp
0.4800339348147131,0.038923120578294855,0.41151929032664847,0.9779674740718798,0.557364802957504,0.4248226633715303,0.01583609951963777,0.01582256941970721,0.9650201801696666,,,,129531892.01210344
0.47639361009729597,0.018406175508682756,0.5942416784045719,0.9768077409738849,0.5648150804125447,0.4159792832787557,0.013389992084703102,0.014327972443645575,1.0,,,,129531920.01689269
0.4690840263963895,0.026850310907711103,0.6979624999528418,0.996199082597011,0.56182187961906,0.43006756369202265,0.01656292206351716,0.018757509788890053,0.996127561363517,,,,129531936.9994009
0.46554425385018217,0.03910323614426793,0.7819332897195577,1.0,0.5736526735632336,0.3979405388551296,0.03038183886464694,0.01070755629405817,0.9814719134923737,,,,129531952.99213453
0.4670887033241215,0.05355009875266287,0.8061605681248447,0.9953197732452261,0.5591488400672651,0.4023287624716285,0.013735140774763684,0.024311133755339248,0.9915878894668718,,,,129531970.00379221
0.4537204701017805,0.028865212045046374,0.8086285407255551,0.6249315869873419,0.5745364281380412,0.44307248708144886,0.03663053372465552,0.02898571573538575,0.9944750949356169,,,,129531986.99645816
0.44024503270112375,0.016338443350245913,0.7478414072226229,0.5054110731765868,0.4491500476719094,0.40536922400950676,0.029026096570478863,0.020900962063733864,0.980148334811692,,,,129532003.00421137
0.4096525110549354,0.006263101402834034,0.7395289226110335,0.6581210867802577,0.32470784000894876,0.3830129365630245,0.031833979295065665,0.03478025556707833,0.9760837343084705,,,,129532020.00111476
0.3961551451149046,0.02461785652987861,0.6672134199703474,0.8118743211696917,0.2364609663223656,0.3725166299683494,0.01507486417153605,0.02416037386731054,0.9859280000794973,,,,129532037.01251902
0.3611870260322684,0.0,0.7395781158987303,0.6683115608757552,0.2193219193604438,0.4261264084279146,0.02743800220360927,0.0,0.9832395519935899,,,,129532054.01810336
0.3286774000233539,0.03155822494217198,0.6895446518221431,0.9732783894018606,0.2329777299443414,0.469690041143749,0.024234707446367763,0.020141215758089148,0.9951033510466452,,,,129532070.00409277
0.2589105942033897,0.05804468641389051,0.6842662371464804,0.6456337743484593,0.1260897816138289,0.5242441901934299,0.0,0.02083995337379248,0.9918194919214867,,,,129532087.01419519
0.19984606722566486,0.1170571606170134,0.7672845907112157,0.8192214277247998,0.0,0.6244003714747678,0.01403001951503263,0.023519431968833972,0.9923273278811243,,,,129532104.00701894
0.15257521613711586,0.16279968860102378,0.7845186872877055,0.6599930376480663,0.03073056213798089,0.657521319590591,0.01656341710422541,0.029115256260741795,0.9900907639972464,,,,129532120.01058865
0.1132313016565698,0.22007308704240092,0.8052315700445097,0.8132699849086144,0.11980103511191763,0.7064924258165046,0.019988881893718974,0.026614971800063402,0.980238477483619,,,,129532137.01359066
0.08644873512671811,0.29078673638749086,0.8129616723076454,0.6536660765370257,0.2595223564623211,0.7157207448480286,0.023748741908735292,0.028044045614349394,0.9939836848738524,,,,129532153.9916585
0.03098405314694482,0.38364936743487277,0.7800273048563344,0.3368736429378552,0.316687870179154,0.7674958206622764,0.029228772445030755,0.019807145824251485,0.9954751784574941,,,,129532170.98953609
0.003808512285551999,0.4627334419213923,0.772632573375703,0.9886614536967583,0.3631681782252921,0.8262454694488004,0.03628972729648637,0.018855432798782486,0.9878147533307504,,,,129532187.00814892
0.0,0.5586717935132159,0.676972746488046,0.9766162843247064,0.4495819826044871,0.828644192097945,0.02772875629625264,0.016204906401417068,0.9857723010197393,,,,129532203.99820882
0.005753028254832711,0.65820037538852,0.6573847005438522,0.8076009838508242,0.5677158186473343,0.8305761858103838,0.021548513538057482,0.010328155191103439,0.9749175620403188,,,,129532221.00346582
0.014902850434609032,0.7368827405054036,0.6307593618381785,0.4855706789948935,0.6621668697380151,0.7885549912768096,0.026779255992447626,0.02378412797200528,0.989061419037519,,,,129532237.01107204
0.007022568049422812,0.8247664014516998,0.6439729442730832,0.9843961518279848,0.7290599593734889,0.7654622398412764,0.015328196089633392,0.02114360795225373,0.9880704301547519,,,,129532253.99852611
0.03489066993315341,0.879903009038731,0.5782607921538259,0.025664817341822153,0.7791300155107119,0.7182891783206958,0.028383799802305463,0.023214674305076184,0.9906577177469148,,,,129532270.98228845
0.037415388495657884,0.9249583660207598,0.5879782549147768,0.6681452029580697,0.7989684533469891,0.6029983981763506,0.013273994561865468,0.03193949536092667,0.9827492237959823,,,,129532288.00180742
0.0701474177207779,0.9874229082310833,0.4875118015960803,0.84351191844552,0.8143628650061331,0.5200935747363464,0.5133191146563536,0.3487210355311456,0.5725299102686224,,,,129532303.9981086
0.12085826105435331,0.988751621435305,0.5321815480669849,0.34684426208084773,0.8729449151511922,0.5053826108591133,0.5299715011580014,0.35990791125507765,0.5903843312885784,,,,129532320.99218188
0.14976007563146884,0.9961685251633067,0.5705634931234009,0.3412731921514117,0.9134763976501327,0.4772444060059571,0.5066889205391794,0.36865872859464194,0.5799402753645383,,,,129532337.99380548
0.18698102834779448,1.0,0.5775730446455085,0.49243518450191837,0.9297171058914304,0.41631573763919844,0.5285780963229678,0.34620090576809376,0.5755427781448619,,,,129532354.01289661
0.21102061997922283,0.9774638366602018,0.6552965582864596,0.4996726461835868,0.8884918727034969,0.3179488038425225,0.5263790118762037,0.3478621087988332,0.5767577316561515,,,,129532370.99482116
0.23665819137979516,0.9390056782686691,0.6855884297383965,0.6559812236168527,0.8507235033469152,0.2732876844066825,0.5138223125471942,0.35313765980590595,0.5887223469585696,,,,129532388.00766519
0.2649584845764164,0.8987594516757816,0.690056264715041,0.49764796708753556,0.7928273118933168,0.22078580444831333,0.5331602200055108,0.37759823815257376,0.5713702183652841,,,,129532404.99210653
