x,y,pressure,fingerarea,velocityx,velocityy,accelx,accely,accelz,gyrox,gyroy,gyroz,timestamp
0.317285115313951,0.08829581069886472,0.7121211258034998,0.5,0.42857446107806435,0.3492413281362704,0.8341371013244634,0.0,0.17828929830681714,,,,129581624
0.317285115313951,0.08829581069886472,0.7878786923783402,0.5,0.42858672190692837,0.3492433727535547,0.8341371013244634,0.0,0.17828929830681714,,,,129581650
0.317285115313951,0.08829581069886472,0.8484847456382126,0.33333328111110516,0.4285858757129534,0.34924355483898073,0.8341371013244634,0.0,0.17828929830681714,,,,129581666
0.317285115313951,0.08829581069886472,0.8636362589531806,0.6666665622222103,0.4285780177135548,0.34924206148397785,0.8341371013244634,0.0,0.17828929830681714,,,,129581683
0.28707517090071905,0.06932375135211714,0.8484847456382126,0.5,0.25843808189053424,0.3080730162981684,0.8341371013244634,0.0,0.17828929830681714,,,,129581700
0.26552040983841096,0.06264558405855503,0.8484847456382126,0.6666665622222103,0.1563640104952373,0.2940950624126069,0.8341371013244634,0.0,0.17828929830681714,,,,129581716
0.2411568922068304,0.06160176870381991,0.8333332323232444,0.8333332811111052,0.09383958097299142,0.30636667160833825,0.8341371013244634,0.0,0.17828929830681714,,,,129581733
0.21315271401415714,0.06770639914093117,0.8333332323232444,0.5,0.10563987623415184,0.3473069203947988,0.8341371013244634,0.0,0.17828929830681714,,,,129581750
0.17927275138379076,0.08859373001290387,0.8333332323232444,0.5,0.13367337589311,0.4126305422467268,0.8341371013244634,0.0,0.17828929830681714,,,,129581767
0.13483129418938852,0.1396978121499821,0.9393938255280211,1.0,0.0709470864148302,0.49953037386674004,0.8341371013244634,0.0,0.17828929830681714,,,,129581783
0.09932576806016698,0.2041497241571288,0.9848483654729254,0.5,0.0,0.5932241555402513,0.8341371013244634,0.0,0.17828929830681714,,,,129581800
0.06629859519812138,0.27609743493804784,0.9696968521579571,1.0,0.04252369250606281,0.6669918256737807,0.8341371013244634,0.0,0.17828929830681714,,,,129581817
0.02905948046112261,0.3854749139157393,0.9696968521579571,1.0,0.08902777467162996,0.7478711478144607,0.8341371013244634,0.0,0.17828929830681714,,,,129581833
0.009194582734430495,0.47201995465460506,0.9696968521579571,0.6666665622222103,0.19341263500574146,0.7457164532687163,0.8341371013244634,0.0,0.17828929830681714,,,,129581850
0.0,0.5439261587185886,0.9393938255280211,0.6666665622222103,0.31924080671443944,0.685063039824315,0.8341371013244634,0.0,0.17828929830681714,,,,129581867
0.0032683473895934495,0.6173281298947622,0.8939392855831166,1.0,0.45475359048219205,0.6237221158084246,0.8341371013244634,0.0,0.17828929830681714,,,,129581884
0.019989832015595878,0.6930662636478464,0.818181767493119,0.33333328111110516,0.6167513204300515,0.5779106627810032,0.8341371013244634,0.0,0.17828929830681714,,,,129581900
0.041494401514011264,0.7373641224119978,0.7424242009182785,1.0,0.6989361747686369,0.5512563389420333,0.8341371013244634,0.0,0.17828929830681714,,,,129581917
0.0858334008346184,0.8035956926843602,0.7121211258034998,0.33333328111110516,0.8395596397037702,0.5314967934376157,0.8341371013244634,0.0,0.17828929830681714,,,,129581934
0.1332097591557029,0.8510551106820748,0.6515150725436274,0.5,0.9542764729577713,0.5160780589468476,0.8341371013244634,0.0,0.17828929830681714,,,,129581950
0.18161099013708967,0.8783780395263656,0.6666666343434382,0.5,1.0,0.47573160539172504,0.8341371013244634,0.0,0.17828929830681714,,,,129581967
0.2237806696087142,0.8850104477444646,0.6363635592286594,1.0,0.9525118108958168,0.3953331268477083,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129581984
0.26203696315622804,0.8777993489962643,0.6818180991735636,0.5,0.8403411200626326,0.29352246300438367,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582001
0.2912690970644851,0.8550596306618622,0.7272726391184678,0.33333328111110516,0.7218840354205536,0.22280459296786878,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582017
0.31132663495820817,0.8232517577667076,0.7424242009182785,1.0,0.6129592294173294,0.19119376752957604,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582034
0.3366356662152077,0.760667162698126,0.7575756657484041,0.33333328111110516,0.5686537447744681,0.13557901397112812,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582051
0.3492922047210672,0.6993446861291416,0.7575756657484041,0.6666665622222103,0.5355745392736837,0.08138987410649504,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582067
0.34818422119351333,0.6372116961583522,0.7272726391184678,0.33333328111110516,0.45727436955376627,0.06265732075228149,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582084
0.3381254375877067,0.5598765013396663,0.6818180991735636,1.0,0.33997127698839325,0.05089932159717302,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582101
0.3219513055382492,0.49938258758558585,0.7121211258034998,0.5,0.21998654654677516,0.0778980519534348,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582117
0.30785816102639757,0.46213784320606566,0.7272726391184678,0.33333328111110516,0.17879467241983402,0.1580216198833907,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582134
0.2934074686188183,0.44301457091449165,0.7878786923783402,0.5,0.23229022280358735,0.261765908226578,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582151
0.2765871569245383,0.43195774542261905,0.818181767493119,1.0,0.2622903396476164,0.3576122204576711,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582168
0.2643707930742558,0.4312115720541931,0.8484847456382126,0.6666665622222103,0.2907576267296419,0.40024074944920396,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582184
0.2551517456264569,0.4348654804512261,0.8636362589531806,0.8333332811111052,0.32360221893684304,0.40850176137104205,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582201
0.24860540327832342,0.4447726669486935,0.8939392855831166,0.8333332811111052,0.36519754069225485,0.40674427329702506,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582218
0.24642095507301776,0.45969671208331936,0.9848483654729254,0.8333332811111052,0.41504268693048774,0.4218000615223869,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582234
0.2490656511015475,0.47240305980306724,1.0,0.6666665622222103,0.4583443581754842,0.42014796849065,0.9021132855387026,0.33875475642679304,0.8785901214046946,,,,129582251
